# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Mar 19 06:55:09 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag  B_Tmag  V_Tmag  Jmag    Hmag    Ksmag
0.01471 0.00000 9.00000 2.3020122051 2.5794694424    2.300  2.546  3.6369  1.753    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-10      0.00 6.784e-01 3.065e-01 1.635e-03 2.329e-03 5.929e-03 -1.000 1.509e-02 -1.595 -1.384 -0.725 -2.143 0.652 -0.825 -3.168 -3.802 -3.942
0.01471 0.00000 9.00000 2.3022718430 2.5794773102    2.300  2.587  3.6306  1.687    7  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-10      0.00 6.784e-01 3.065e-01 1.635e-03 2.329e-03 5.929e-03 -1.000 1.509e-02 -1.698 -1.455 -0.775 -2.228 0.650 -0.873 -3.284 -3.933 -4.083
0.01471 0.00000 9.00000 2.3025074005 2.5794847012    2.300  2.626  3.6275  1.636    7  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-10      0.00 6.784e-01 3.065e-01 1.635e-03 2.329e-03 5.929e-03 -1.000 1.509e-02 -1.795 -1.535 -0.845 -2.315 0.602 -0.944 -3.386 -4.040 -4.196
0.01471 0.00000 9.00000 2.3027291298 2.5794913769    2.300  2.664  3.6241  1.585    7  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -6.57e-10      0.00 6.784e-01 3.065e-01 1.634e-03 2.329e-03 5.929e-03 -1.000 1.509e-02 -1.889 -1.609 -0.908 -2.396 0.563 -1.007 -3.485 -4.146 -4.308
0.01471 0.00000 9.00000 2.3029398918 2.5794978142    2.300  2.700  3.6207  1.535    7  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -7.88e-10      0.00 6.784e-01 3.065e-01 1.633e-03 2.331e-03 5.929e-03 -1.000 1.509e-02 -1.980 -1.681 -0.969 -2.475 0.526 -1.067 -3.582 -4.249 -4.418
0.01471 0.00000 9.00000 2.3031427860 2.5795040131    2.300  2.736  3.6176  1.487    7  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1 -9.31e-10      0.00 6.784e-01 3.065e-01 1.632e-03 2.332e-03 5.929e-03 -1.000 1.509e-02 -2.069 -1.752 -1.030 -2.554 0.486 -1.127 -3.677 -4.350 -4.525
0.01471 0.00000 9.00000 2.3033413887 2.5795102119    2.300  2.771  3.6147  1.439    7  0.000  0.367     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-09      0.00 6.784e-01 3.065e-01 1.631e-03 2.334e-03 5.929e-03 -1.000 1.509e-02 -2.158 -1.823 -1.087 -2.633 0.453 -1.183 -3.772 -4.454 -4.633
0.01471 0.00000 9.00000 2.3035397530 2.5795164108    2.300  2.808  3.6117  1.390    7  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-09      0.00 6.784e-01 3.065e-01 1.629e-03 2.335e-03 5.929e-03 -1.000 1.509e-02 -2.250 -1.896 -1.146 -2.714 0.420 -1.240 -3.871 -4.561 -4.746
0.01471 0.00000 9.00000 2.3037390709 2.5795223713    2.300  2.853  3.6080  1.331    7  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-09      0.00 6.784e-01 3.065e-01 1.628e-03 2.337e-03 5.929e-03 -1.000 1.509e-02 -2.361 -1.983 -1.215 -2.812 0.380 -1.306 -3.991 -4.691 -4.882
0.01471 0.00000 9.00000 2.3039219379 2.5795280933    2.300  2.920  3.6022  1.241    7  0.000  0.366     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-09      0.00 6.784e-01 3.065e-01 1.626e-03 2.340e-03 5.929e-03 -1.000 1.509e-02 -2.529 -2.111 -1.314 -2.958 0.327 -1.400 -4.171 -4.888 -5.088
0.01471 0.00000 9.00000 2.3040256500 2.5795311928    2.299  2.981  3.5969  1.158    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-09      0.00 6.784e-01 3.065e-01 1.624e-03 2.342e-03 5.929e-03 -1.000 1.509e-02 -2.682 -2.224 -1.396 -3.088 0.281 -1.479 -4.337 -5.068 -5.277
0.01471 0.00000 9.00000 2.3040902615 2.5795333385    2.299  3.025  3.5930  1.099    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.929e-03 -1.000 1.509e-02 -2.791 -2.302 -1.451 -3.179 0.250 -1.531 -4.455 -5.197 -5.412
0.01471 0.00000 9.00000 2.3041431904 2.5795347691    2.299  3.061  3.5897  1.049    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.929e-03 -1.000 1.509e-02 -2.882 -2.367 -1.496 -3.255 0.227 -1.573 -4.553 -5.304 -5.524
0.01471 0.00000 9.00000 2.3041915894 2.5795364380    2.299  3.093  3.5867  1.005    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.928e-03 -1.000 1.509e-02 -2.964 -2.421 -1.529 -3.320 0.208 -1.603 -4.641 -5.400 -5.626
0.01471 0.00000 9.00000 2.3042385578 2.5795378685    2.298  3.124  3.5838  0.963    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.928e-03 -1.000 1.509e-02 -3.040 -2.471 -1.557 -3.381 0.194 -1.630 -4.725 -5.491 -5.722
0.01471 0.00000 9.00000 2.3042879105 2.5795392990    2.298  3.154  3.5810  0.921    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -6.44e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.928e-03 -1.000 1.509e-02 -3.115 -2.521 -1.586 -3.442 0.180 -1.656 -4.806 -5.580 -5.815
0.01471 0.00000 9.00000 2.3043391705 2.5795409679    2.298  3.182  3.5783  0.882    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.31e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.928e-03 -1.000 1.509e-02 -3.186 -2.563 -1.602 -3.495 0.173 -1.671 -4.885 -5.665 -5.905
0.01471 0.00000 9.00000 2.3043949604 2.5795426369    2.297  3.212  3.5753  0.841    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.31e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.928e-03 -1.000 1.509e-02 -3.260 -2.603 -1.613 -3.549 0.167 -1.680 -4.966 -5.753 -5.998
0.01471 0.00000 9.00000 2.3044548035 2.5795443058    2.296  3.240  3.5724  0.801    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -9.43e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.343e-03 5.928e-03 -1.000 1.509e-02 -3.330 -2.642 -1.624 -3.601 0.163 -1.689 -5.044 -5.838 -6.088
0.01471 0.00000 9.00000 2.3044965267 2.5795457363    2.296  3.251  3.5714  0.786    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -9.96e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.357 -2.657 -1.628 -3.621 0.161 -1.693 -5.073 -5.870 -6.121
0.01471 0.00000 9.00000 2.3045105934 2.5795462132    2.296  3.258  3.5707  0.776    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.374 -2.666 -1.630 -3.634 0.161 -1.694 -5.093 -5.891 -6.144
0.01471 0.00000 9.00000 2.3045117855 2.5795462132    2.296  3.257  3.5707  0.776    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.373 -2.666 -1.630 -3.633 0.161 -1.694 -5.092 -5.890 -6.143
0.01471 0.00000 9.00000 2.3045122623 2.5795462132    2.296  3.257  3.5707  0.776    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.373 -2.666 -1.630 -3.633 0.161 -1.694 -5.092 -5.890 -6.143
0.01471 0.00000 9.00000 2.3045125008 2.5795462132    2.296  3.257  3.5707  0.777    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.373 -2.666 -1.630 -3.633 0.161 -1.694 -5.092 -5.890 -6.142
0.01471 0.00000 9.00000 2.3045127392 2.5795462132    2.296  3.257  3.5707  0.777    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.373 -2.666 -1.630 -3.633 0.161 -1.694 -5.091 -5.889 -6.142
0.01471 0.00000 9.00000 2.3045129776 2.5795462132    2.296  3.257  3.5707  0.777    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.373 -2.666 -1.630 -3.633 0.161 -1.694 -5.091 -5.889 -6.142
0.01471 0.00000 9.00000 2.3045132160 2.5795462132    2.296  3.257  3.5707  0.776    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.374 -2.666 -1.630 -3.633 0.161 -1.694 -5.092 -5.890 -6.143
0.01471 0.00000 9.00000 2.3045134544 2.5795462132    2.296  3.258  3.5706  0.776    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.375 -2.667 -1.630 -3.634 0.161 -1.694 -5.094 -5.892 -6.145
0.01471 0.00000 9.00000 2.3045144081 2.5795462132    2.296  3.260  3.5704  0.773    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.380 -2.670 -1.631 -3.638 0.161 -1.695 -5.099 -5.898 -6.151
0.01471 0.00000 9.00000 2.3045170307 2.5795462132    2.296  3.265  3.5699  0.766    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.392 -2.676 -1.632 -3.646 0.160 -1.696 -5.112 -5.912 -6.166
0.01471 0.00000 9.00000 2.3045198917 2.5795464516    2.296  3.272  3.5692  0.756    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.409 -2.684 -1.631 -3.658 0.160 -1.694 -5.132 -5.933 -6.189
0.01471 0.00000 9.00000 2.3045232296 2.5795464516    2.296  3.285  3.5678  0.737    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.443 -2.699 -1.627 -3.681 0.162 -1.690 -5.170 -5.974 -6.231
0.01471 0.00000 9.00000 2.3045279980 2.5795466900    2.296  3.304  3.5659  0.710    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.490 -2.720 -1.622 -3.712 0.164 -1.684 -5.222 -6.031 -6.291
0.01471 0.00000 9.00000 2.3045334816 2.5795469284    2.295  3.319  3.5643  0.689    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.527 -2.737 -1.617 -3.737 0.166 -1.679 -5.264 -6.076 -6.339
0.01471 0.00000 9.00000 2.3045411110 2.5795471668    2.295  3.332  3.5629  0.671    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.560 -2.751 -1.613 -3.758 0.168 -1.675 -5.301 -6.115 -6.381
0.01471 0.00000 9.00000 2.3045558929 2.5795474052    2.295  3.172  3.5790  0.895    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.159 -2.544 -1.592 -3.473 0.181 -1.661 -4.855 -5.634 -5.872
0.01471 0.00000 9.00000 2.3045570850 2.5795476437    2.295  3.219  3.5745  0.829    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.61e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.279 -2.613 -1.615 -3.563 0.167 -1.681 -4.987 -5.776 -6.022
0.01471 0.00000 9.00000 2.3045573235 2.5795476437    2.295  3.220  3.5744  0.828    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.65e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.281 -2.614 -1.615 -3.564 0.167 -1.681 -4.989 -5.779 -6.025
0.01471 0.00000 9.00000 2.3045575619 2.5795476437    2.295  3.221  3.5743  0.827    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.69e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.283 -2.615 -1.615 -3.566 0.167 -1.681 -4.992 -5.782 -6.028
0.01471 0.00000 9.00000 2.3045578003 2.5795476437    2.295  3.221  3.5743  0.826    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -8.7e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.283 -2.616 -1.615 -3.567 0.167 -1.682 -4.993 -5.782 -6.029
0.01471 0.00000 9.00000 2.3045580387 2.5795476437    2.295  3.222  3.5742  0.826    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.74e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.285 -2.616 -1.616 -3.568 0.167 -1.682 -4.995 -5.784 -6.031
0.01471 0.00000 9.00000 2.3045582771 2.5795476437    2.295  3.215  3.5749  0.836    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.45e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.267 -2.606 -1.612 -3.554 0.169 -1.679 -4.975 -5.763 -6.008
0.01471 0.00000 9.00000 2.3045585155 2.5795476437    2.295  3.209  3.5754  0.843    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.23e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.254 -2.599 -1.610 -3.544 0.170 -1.677 -4.960 -5.747 -5.991
0.01471 0.00000 9.00000 2.3045587540 2.5795476437    2.295  3.197  3.5767  0.861    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.222 -2.581 -1.604 -3.521 0.173 -1.672 -4.925 -5.709 -5.952
0.01471 0.00000 9.00000 2.3045589924 2.5795476437    2.295  3.193  3.5770  0.866    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.213 -2.575 -1.603 -3.514 0.174 -1.671 -4.914 -5.697 -5.939
0.01471 0.00000 9.00000 2.3045592308 2.5795476437    2.295  3.193  3.5771  0.866    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -7.6e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.212 -2.575 -1.603 -3.513 0.174 -1.671 -4.914 -5.697 -5.939
0.01471 0.00000 9.00000 2.3045594692 2.5795476437    2.295  3.193  3.5771  0.867    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -7.6e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.211 -2.575 -1.603 -3.513 0.174 -1.671 -4.913 -5.696 -5.938
0.01471 0.00000 9.00000 2.3045597076 2.5795476437    2.295  3.192  3.5771  0.867    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -7.6e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.211 -2.574 -1.603 -3.512 0.174 -1.670 -4.912 -5.695 -5.937
0.01471 0.00000 9.00000 2.3045599461 2.5795476437    2.295  3.192  3.5771  0.867    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.59e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.210 -2.574 -1.603 -3.512 0.174 -1.670 -4.912 -5.695 -5.937
0.01471 0.00000 9.00000 2.3045604229 2.5795476437    2.295  3.191  3.5772  0.868    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.209 -2.573 -1.602 -3.511 0.174 -1.670 -4.910 -5.693 -5.934
0.01471 0.00000 9.00000 2.3045606613 2.5795476437    2.295  3.191  3.5772  0.869    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.208 -2.573 -1.602 -3.510 0.174 -1.670 -4.909 -5.692 -5.933
0.01471 0.00000 9.00000 2.3045611382 2.5795476437    2.295  3.191  3.5773  0.869    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.207 -2.572 -1.602 -3.510 0.174 -1.670 -4.908 -5.691 -5.932
0.01471 0.00000 9.00000 2.3045613766 2.5795476437    2.295  3.190  3.5773  0.870    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.206 -2.572 -1.602 -3.509 0.174 -1.670 -4.907 -5.690 -5.931
0.01471 0.00000 9.00000 2.3045618534 2.5795476437    2.295  3.190  3.5774  0.870    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.205 -2.571 -1.602 -3.508 0.174 -1.670 -4.906 -5.688 -5.929
0.01471 0.00000 9.00000 2.3045673370 2.5795478821    2.295  3.211  3.5753  0.842    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.257 -2.601 -1.611 -3.547 0.169 -1.678 -4.963 -5.750 -5.995
0.01471 0.00000 9.00000 2.3045711517 2.5795478821    2.295  3.243  3.5721  0.797    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1 -9.53e-09      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.337 -2.645 -1.624 -3.606 0.164 -1.689 -5.052 -5.846 -6.097
0.01471 0.00000 9.00000 2.3045747280 2.5795481205    2.295  3.274  3.5689  0.752    7  0.000  0.365     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.414 -2.685 -1.627 -3.661 0.164 -1.690 -5.138 -5.940 -6.196
0.01471 0.00000 9.00000 2.3045785427 2.5795481205    2.295  3.303  3.5659  0.711    7  0.538  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.487 -2.717 -1.619 -3.709 0.166 -1.682 -5.220 -6.028 -6.289
0.01471 0.00000 9.00000 2.3045833111 2.5795483589    2.295  3.333  3.5627  0.669    7  0.538  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.562 -2.750 -1.609 -3.759 0.171 -1.671 -5.304 -6.119 -6.385
0.01471 0.00000 9.00000 2.3045890331 2.5795485973    2.295  3.363  3.5594  0.625    7  0.538  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.639 -2.782 -1.595 -3.808 0.178 -1.656 -5.390 -6.212 -6.484
0.01471 0.00000 9.00000 2.3045959473 2.5795488358    2.294  3.391  3.5564  0.585    7  0.537  0.365     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.708 -2.805 -1.565 -3.848 0.194 -1.625 -5.468 -6.296 -6.573
0.01471 0.00000 9.00000 2.3046059608 2.5795490742    2.294  3.421  3.5530  0.541    7  0.529  0.365     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.783 -2.827 -1.527 -3.890 0.214 -1.588 -5.553 -6.388 -6.671
0.01471 0.00000 9.00000 2.3046100140 2.5795490742    2.294  3.427  3.5524  0.533    7  0.529  0.365     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-08      0.00 6.784e-01 3.065e-01 1.623e-03 2.344e-03 5.928e-03 -1.000 1.509e-02 -3.797 -2.832 -1.522 -3.898 0.217 -1.582 -5.569 -6.405 -6.689
0.01471 0.00000 9.00000 2.3046107292 2.5795493126    2.294  3.427  3.5524  0.533    8  0.529  0.385    65.42    40.16    26.70    20.44    16.75  3 -2.14e-08      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.797 -2.832 -1.522 -3.898 0.217 -1.582 -5.569 -6.405 -6.689
0.01471 0.00000 9.00000 2.3046114445 2.5795493126    2.293  3.176  3.5769  0.882    8  0.529  0.385    32.73    21.38    14.63    11.09     9.08  4 -7.15e-09      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.170 -2.532 -1.559 -3.470 0.213 -1.626 -4.872 -5.656 -5.898
0.01471 0.00000 9.00000 2.3046116829 2.5795493126    2.293  3.147  3.5798  0.922    8  0.529  0.385    30.33    19.88    13.64    10.34     8.46  4 -6.29e-09      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.099 -2.493 -1.549 -3.418 0.217 -1.618 -4.792 -5.570 -5.807
0.01471 0.00000 9.00000 2.3046133518 2.5795493126    2.293  2.930  3.6019  1.228    8  0.529  0.385    17.38    11.43     8.05     6.05     4.94  4 -2.34e-09      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -2.555 -2.134 -1.335 -2.982 0.310 -1.421 -4.198 -4.915 -5.115
0.01471 0.00000 9.00000 2.3046157360 2.5795493126    2.293  2.890  3.6059  1.284    8  0.529  0.385    15.76    10.33     7.30     5.48     4.48  4 -1.94e-09      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -2.454 -2.062 -1.283 -2.897 0.331 -1.372 -4.089 -4.795 -4.989
0.01471 0.00000 9.00000 2.3046190739 2.5795495510    2.293  2.959  3.5987  1.186    8  0.529  0.385    18.73    12.35     8.66     6.51     5.32  4 -2.68e-09      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -2.629 -2.185 -1.369 -3.043 0.297 -1.452 -4.279 -5.005 -5.211
0.01471 0.00000 9.00000 2.3046236038 2.5795495510    2.293  3.112  3.5831  0.970    8  0.529  0.385    27.70    18.22    12.55     9.50     7.77  4 -5.38e-09      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.011 -2.435 -1.516 -3.348 0.233 -1.588 -4.696 -5.466 -5.697
0.01471 0.00000 9.00000 2.3046290874 2.5795497894    2.293  3.267  3.5673  0.753    8  0.529  0.385    42.03    27.01    18.28    13.91    11.39  3 -1.07e-08      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.396 -2.645 -1.566 -3.629 0.214 -1.629 -5.125 -5.931 -6.189
0.01471 0.00000 9.00000 2.3046357632 2.5795500278    2.292  3.376  3.5559  0.598    8  0.529  0.385    57.29    35.73    23.88    18.25    14.95  3 -1.72e-08      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.670 -2.760 -1.513 -3.806 0.237 -1.573 -5.432 -6.261 -6.538
0.01471 0.00000 9.00000 2.3046436310 2.5795502663    2.292  3.435  3.5497  0.514    8  0.530  0.385    68.13    41.60    27.62    21.16    17.34  3 -2.22e-08      0.00 6.784e-01 3.068e-01 1.719e-03 2.345e-03 5.951e-03 -1.000 1.484e-02 -3.819 -2.811 -1.453 -3.892 0.266 -1.513 -5.598 -6.440 -6.728
