# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Mar 19 12:56:02 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Weiler 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag  B_Tmag  V_Tmag  Jmag    Hmag    Ksmag
0.01471 0.00000 7.17609 1.5500000715 2.5428512096    1.550  0.738  3.8516  4.249    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.86e-14      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 2.924 2.802 2.960 2.973 2.523 3.231 2.932 2.248 2.122 2.101
0.01471 0.00000 7.17609 1.5885163546 2.5457119942    1.588  0.813  3.8690  4.254    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-14      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 2.737 2.623 2.754 2.766 2.386 2.983 2.733 2.156 2.063 2.044
0.01471 0.00000 7.17609 1.6000000238 2.5465342999    1.600  0.835  3.8751  4.260    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-14      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 2.683 2.573 2.696 2.707 2.352 2.911 2.676 2.137 2.054 2.036
0.01471 0.00000 7.17609 1.6253621578 2.5483031273    1.625  0.879  3.8889  4.277    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-14      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 2.572 2.473 2.575 2.586 2.285 2.760 2.561 2.105 2.046 2.029
0.01471 0.00000 7.17609 1.6500000954 2.5499615669    1.649  0.913  3.9000  4.294    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-14      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 2.486 2.398 2.485 2.495 2.239 2.646 2.475 2.084 2.043 2.027
0.01471 0.00000 7.17609 1.6877138615 2.5523929596    1.687  0.953  3.9121  4.313    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-26      0.00 7.108e-01 2.744e-01 2.619e-03 7.151e-04 6.495e-03 -1.000 1.476e-02 2.388 2.316 2.386 2.394 2.186 2.521 2.381 2.059 2.036 2.020
0.01471 0.00000 7.17609 1.7000000477 2.5531582832    1.699  0.963  3.9157  4.320    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.744e-01 2.619e-03 7.150e-04 6.495e-03 -1.000 1.476e-02 2.361 2.295 2.360 2.368 2.174 2.488 2.357 2.055 2.036 2.020
0.01471 0.00000 7.17609 1.7224317789 2.5545232296    1.721  0.982  3.9222  4.332    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.744e-01 2.619e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.314 2.258 2.315 2.323 2.154 2.430 2.316 2.048 2.037 2.022
0.01471 0.00000 7.17609 1.7500000000 2.5561456680    1.749  1.003  3.9283  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.744e-01 2.619e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.262 2.218 2.267 2.274 2.128 2.368 2.271 2.035 2.032 2.017
0.01471 0.00000 7.17609 1.7621570826 2.5568425655    1.761  1.011  3.9309  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.744e-01 2.618e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.242 2.203 2.249 2.255 2.119 2.345 2.254 2.031 2.030 2.016
0.01471 0.00000 7.17609 1.7999999523 2.5589430332    1.799  1.050  3.9390  4.351    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.108e-01 2.744e-01 2.618e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.144 2.125 2.161 2.166 2.059 2.240 2.170 1.987 1.994 1.980
0.01471 0.00000 7.17609 1.8499999046 2.5615673065    1.849  1.099  3.9491  4.355    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.744e-01 2.618e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 2.024 2.032 2.057 2.062 1.986 2.119 2.072 1.932 1.948 1.936
0.01471 0.00000 7.17609 1.8999999762 2.5640332699    1.899  1.146  3.9587  4.357    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.744e-01 2.618e-03 7.150e-04 6.494e-03 -1.000 1.476e-02 1.905 1.944 1.960 1.964 1.915 2.006 1.981 1.878 1.901 1.890
0.01471 0.00000 7.17609 1.9500000477 2.5663545132    1.950  1.193  3.9681  4.360    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 1.788 1.862 1.870 1.872 1.848 1.901 1.895 1.826 1.855 1.846
0.01471 0.00000 7.17609 2.0000000000 2.5685424805    2.000  1.237  3.9770  4.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 1.677 1.785 1.787 1.788 1.784 1.806 1.816 1.775 1.809 1.802
0.01471 0.00000 7.17609 2.0499999523 2.5706083775    2.050  1.280  3.9854  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.619e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 1.570 1.714 1.710 1.710 1.723 1.718 1.743 1.727 1.765 1.760
0.01471 0.00000 7.17609 2.0999999046 2.5725615025    2.099  1.322  3.9935  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.149e-04 6.493e-03 -1.000 1.476e-02 1.465 1.644 1.634 1.634 1.663 1.633 1.672 1.678 1.719 1.716
0.01471 0.00000 7.17609 2.1500000954 2.5744106770    2.149  1.363  4.0014  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.148e-04 6.493e-03 -1.000 1.476e-02 1.362 1.578 1.563 1.561 1.606 1.553 1.604 1.630 1.675 1.674
0.01471 0.00000 7.17609 2.2000000477 2.5761635303    2.199  1.403  4.0089  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.148e-04 6.493e-03 -1.000 1.476e-02 1.262 1.513 1.494 1.491 1.549 1.476 1.539 1.583 1.631 1.632
0.01471 0.00000 7.17609 2.2500000000 2.5778269768    2.249  1.442  4.0164  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.148e-04 6.492e-03 -1.000 1.476e-02 1.165 1.451 1.428 1.425 1.494 1.403 1.476 1.538 1.588 1.591
0.01471 0.00000 7.17609 2.2999999523 2.5794074535    2.299  1.480  4.0234  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.110e-01 2.743e-01 2.618e-03 7.148e-04 6.492e-03 -1.000 1.476e-02 1.070 1.391 1.364 1.360 1.440 1.334 1.416 1.493 1.545 1.550
0.01471 0.00000 7.17609 2.4000000954 2.5823426247    2.399  1.552  4.0368  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.109e-01 2.743e-01 2.618e-03 7.148e-04 6.492e-03 -1.000 1.476e-02 0.889 1.276 1.242 1.237 1.335 1.202 1.299 1.404 1.461 1.469
0.01471 0.00000 7.17609 2.5999999046 2.5874414444    2.600  1.688  4.0612  4.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.551 1.062 1.017 1.010 1.139 0.963 1.085 1.235 1.299 1.314
0.01471 0.00000 7.17609 2.7999999523 2.5917119980    2.800  1.812  4.0830  4.357    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.240 0.865 0.811 0.802 0.954 0.747 0.887 1.074 1.143 1.163
0.01471 0.00000 7.17609 3.0000000000 2.5953342915    3.000  1.928  4.1029  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.049 0.682 0.621 0.611 0.783 0.550 0.704 0.922 0.996 1.019
0.01471 0.00000 7.17609 3.2000000477 2.5984411240    3.199  2.035  4.1209  4.344    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.317 0.514 0.446 0.435 0.625 0.370 0.536 0.780 0.857 0.884
0.01471 0.00000 7.17609 3.3758671284 2.6008260250    3.374  2.124  4.1356  4.337    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.539 0.375 0.301 0.289 0.493 0.221 0.396 0.661 0.742 0.772
0.01471 0.00000 7.17609 3.4000000954 2.6011312008    3.398  2.136  4.1376  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.569 0.356 0.282 0.270 0.476 0.201 0.378 0.645 0.726 0.757
0.01471 0.00000 7.17609 3.5999999046 2.6034805775    3.598  2.230  4.1530  4.328    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.805 0.208 0.128 0.115 0.335 0.043 0.229 0.518 0.602 0.635
0.01471 0.00000 7.17609 3.7999999523 2.6055479050    3.798  2.319  4.1676  4.321    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.028 0.069 -0.016 -0.030 0.204 -0.105 0.090 0.399 0.486 0.521
0.01471 0.00000 7.17609 4.0000000000 2.6073791981    4.001  2.403  4.1808  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.238 -0.064 -0.153 -0.168 0.078 -0.246 -0.042 0.283 0.373 0.411
0.01471 0.00000 7.17609 4.1999998093 2.6090114117    4.198  2.483  4.1934  4.304    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.438 -0.190 -0.283 -0.299 -0.040 -0.380 -0.168 0.174 0.266 0.306
0.01471 0.00000 7.17609 4.4000000954 2.6104743481    4.397  2.560  4.2054  4.295    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.629 -0.310 -0.408 -0.424 -0.154 -0.507 -0.289 0.069 0.163 0.205
0.01471 0.00000 7.17609 4.5999999046 2.6117916107    4.598  2.632  4.2166  4.287    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.811 -0.425 -0.527 -0.544 -0.264 -0.630 -0.405 -0.032 0.065 0.108
0.01471 0.00000 7.17609 4.7047710419 2.6124305725    4.702  2.669  4.2224  4.283    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.903 -0.484 -0.587 -0.605 -0.319 -0.691 -0.463 -0.083 0.015 0.059
0.01471 0.00000 7.17609 4.8000001907 2.6129837036    4.798  2.702  4.2275  4.279    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.986 -0.536 -0.641 -0.659 -0.368 -0.747 -0.515 -0.128 -0.030 0.016
0.01471 0.00000 7.17609 5.0000000000 2.6140668392    4.999  2.769  4.2376  4.270    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.152 -0.643 -0.752 -0.770 -0.470 -0.860 -0.623 -0.223 -0.122 -0.075
0.01471 0.00000 7.17609 5.1801295280 2.6149601936    5.180  2.827  4.2462  4.262    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.297 -0.737 -0.849 -0.868 -0.559 -0.959 -0.717 -0.306 -0.204 -0.155
0.01471 0.00000 7.17609 5.1999998093 2.6150546074    5.200  2.833  4.2471  4.261    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.313 -0.747 -0.859 -0.878 -0.569 -0.970 -0.727 -0.315 -0.212 -0.164
0.01471 0.00000 7.17609 5.3999996185 2.6159586906    5.401  2.895  4.2564  4.253    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.468 -0.848 -0.963 -0.982 -0.665 -1.076 -0.827 -0.404 -0.299 -0.249
0.01471 0.00000 7.17609 5.5999994278 2.6167888641    5.601  2.955  4.2652  4.244    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.617 -0.946 -1.064 -1.084 -0.758 -1.179 -0.925 -0.490 -0.384 -0.333
0.01471 0.00000 7.17609 5.8000001907 2.6175537109    5.801  3.013  4.2737  4.236    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.761 -1.041 -1.162 -1.182 -0.848 -1.279 -1.021 -0.575 -0.467 -0.414
0.01471 0.00000 7.17609 6.0000000000 2.6182601452    6.000  3.069  4.2817  4.227    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.901 -1.134 -1.257 -1.278 -0.937 -1.377 -1.114 -0.658 -0.548 -0.494
0.01471 0.00000 7.17609 6.0976276398 2.6185855865    6.098  3.095  4.2855  4.222    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.968 -1.178 -1.303 -1.324 -0.979 -1.424 -1.158 -0.697 -0.587 -0.532
0.01471 0.00000 7.17609 6.1999998093 2.6189143658    6.200  3.123  4.2894  4.217    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.037 -1.225 -1.351 -1.372 -1.023 -1.472 -1.205 -0.739 -0.628 -0.572
0.01471 0.00000 7.17609 6.3710956573 2.6194367409    6.370  3.168  4.2958  4.210    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.149 -1.301 -1.429 -1.451 -1.096 -1.552 -1.281 -0.807 -0.695 -0.638
0.01471 0.00000 7.17609 6.4000000954 2.6195218563    6.399  3.175  4.2968  4.208    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.168 -1.313 -1.442 -1.464 -1.108 -1.565 -1.294 -0.818 -0.706 -0.649
0.01471 0.00000 7.17609 6.4559850693 2.6196839809    6.455  3.189  4.2988  4.206    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.204 -1.338 -1.467 -1.489 -1.131 -1.590 -1.318 -0.840 -0.728 -0.670
0.01471 0.00000 7.17609 6.9607853889 2.6210129261    6.956  3.315  4.3160  4.181    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.518 -1.554 -1.689 -1.712 -1.339 -1.816 -1.535 -1.035 -0.919 -0.858
0.01471 0.00000 7.17609 7.0000000000 2.6211071014    6.996  3.325  4.3173  4.179    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.542 -1.571 -1.706 -1.729 -1.355 -1.834 -1.551 -1.050 -0.934 -0.873
0.01471 0.00000 7.17609 7.4274954796 2.6220586300    7.426  3.424  4.3301  4.157    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.791 -1.748 -1.888 -1.911 -1.525 -2.018 -1.729 -1.212 -1.092 -1.029
0.01471 0.00000 7.17609 7.7964234352 2.6227841377    7.797  3.508  4.3404  4.136    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.999 -1.899 -2.042 -2.066 -1.671 -2.173 -1.879 -1.350 -1.228 -1.163
0.01471 0.00000 7.17609 8.0000000000 2.6231517792    8.001  3.552  4.3458  4.124    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.111 -1.981 -2.126 -2.150 -1.751 -2.259 -1.962 -1.426 -1.303 -1.236
0.01471 0.00000 7.17609 8.0028543472 2.6231567860    8.004  3.553  4.3459  4.124    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.113 -1.982 -2.127 -2.151 -1.752 -2.260 -1.963 -1.427 -1.304 -1.237
0.01471 0.00000 7.17609 8.3866453171 2.6237938404    8.385  3.634  4.3551  4.100    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.314 -2.134 -2.281 -2.306 -1.898 -2.416 -2.114 -1.567 -1.442 -1.374
0.01471 0.00000 7.17609 8.7387561798 2.6243219376    8.734  3.706  4.3629  4.077    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.496 -2.272 -2.422 -2.448 -2.034 -2.558 -2.253 -1.697 -1.570 -1.500
0.01471 0.00000 7.17609 9.0000000000 2.6246831417    8.995  3.759  4.3682  4.057    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.629 -2.377 -2.529 -2.554 -2.136 -2.666 -2.358 -1.796 -1.668 -1.597
0.01471 0.00000 7.17609 9.1982841492 2.6249415874    9.193  3.798  4.3718  4.042    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.726 -2.456 -2.608 -2.634 -2.213 -2.746 -2.436 -1.871 -1.742 -1.670
0.01471 0.00000 7.17609 9.4990386963 2.6253101826    9.495  3.857  4.3768  4.018    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -4.873 -2.576 -2.730 -2.756 -2.331 -2.869 -2.557 -1.985 -1.855 -1.782
0.01471 0.00000 7.17609 9.7780799866 2.6256289482    9.775  3.911  4.3810  3.993    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.007 -2.689 -2.845 -2.871 -2.442 -2.984 -2.670 -2.094 -1.963 -1.889
0.01471 0.00000 7.17609 10.0000000000 2.6258678436    9.998  3.953  4.3839  3.972    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.113 -2.781 -2.937 -2.964 -2.533 -3.077 -2.761 -2.182 -2.051 -1.976
0.01471 0.00000 7.17609 10.2088403702 2.6260817051   10.208  3.992  4.3863  3.952    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.210 -2.866 -3.023 -3.050 -2.617 -3.163 -2.846 -2.265 -2.133 -2.058
0.01471 0.00000 7.17609 10.5467309952 2.6264073849   10.547  4.055  4.3890  3.914    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.367 -3.011 -3.169 -3.196 -2.761 -3.309 -2.991 -2.407 -2.274 -2.199
0.01471 0.00000 7.17609 10.8567428589 2.6266856194   10.858  4.112  4.3905  3.876    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.510 -3.149 -3.308 -3.335 -2.898 -3.448 -3.129 -2.543 -2.410 -2.334
0.01471 0.00000 7.17609 11.0000000000 2.6268081665   11.002  4.139  4.3909  3.856    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.576 -3.215 -3.374 -3.401 -2.964 -3.514 -3.194 -2.608 -2.475 -2.400
0.01471 0.00000 7.17609 11.1128101349 2.6269021034   11.115  4.159  4.3911  3.842    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.627 -3.265 -3.424 -3.451 -3.014 -3.565 -3.245 -2.658 -2.525 -2.450
0.01471 0.00000 7.17609 11.3681478500 2.6271069050   11.370  4.205  4.3907  3.804    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.742 -3.385 -3.544 -3.571 -3.135 -3.685 -3.365 -2.779 -2.646 -2.570
0.01471 0.00000 7.17609 11.6282749176 2.6273050308   11.630  4.252  4.3889  3.759    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -5.860 -3.516 -3.675 -3.702 -3.267 -3.815 -3.496 -2.912 -2.779 -2.703
0.01471 0.00000 7.17609 11.9457426071 2.6275331974   11.947  4.310  4.3849  3.697    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -6.005 -3.686 -3.844 -3.871 -3.439 -3.984 -3.666 -3.086 -2.954 -2.879
0.01471 0.00000 7.17609 12.0000000000 2.6275708675   12.001  4.320  4.3840  3.685    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -6.030 -3.717 -3.874 -3.901 -3.470 -4.014 -3.696 -3.117 -2.986 -2.911
0.01471 0.00000 7.17609 12.1013145447 2.6276400089   12.099  4.337  4.3824  3.665    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-29      0.00 7.107e-01 2.745e-01 2.622e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -6.073 -3.770 -3.927 -3.954 -3.524 -4.067 -3.749 -3.172 -3.041 -2.966
0.01471 0.00000 7.17609 12.3451766968 2.6278011799   12.334  4.380  4.3766  3.608    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-26      0.00 7.107e-01 2.745e-01 2.626e-03 7.156e-04 6.497e-03 -1.000 1.476e-02 -6.180 -3.911 -4.067 -4.093 -3.668 -4.206 -3.890 -3.319 -3.189 -3.115
